Species,Abbreviation,Climatic type,Subfamily,C3/C4,decimalLatitude,decimalLongitude
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.85,0.433333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.283333,13.383333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.583333,1.5
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.761667,-2.098333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.216667,2.283333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.083333,2.133333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.653611,-17.471111
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.333333,13.433333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.783333,3.383333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.966667,1.95
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.266667,2.733333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,12.636778,-7.944603
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,12.8,-8.2
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.227694,2.670417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.183333,1.6
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.033333,0.966667
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-5.191944,-37.344444
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.916667,-48.033333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.91667,-48.03333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-14.6,-56.25
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-11.940833,-44.911111
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-19.212778,-57.666944
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-22.031806,-55.529111
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-20.762667,-54.836833
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-20.762667,-54.836833
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-20.762667,-54.836833
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-11.994167,-45.581111
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.75,-47.883333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-12.212778,-44.613889
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.36995,2.1625
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37638,2.15673
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37536,2.15672
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37184,2.15168
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37393,2.14799
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37383,2.14573
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37386,2.14323
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37328,2.14774
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37506,2.1579
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37297,2.14931
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37249,2.15608
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.3741,2.1711
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37171,2.14924
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37174,2.145
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37157,2.15995
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37307,2.14069
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37492,2.14818
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37509,2.16022
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.3735,2.16126
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37257,2.14568
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.37328,2.13307
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.86245,1.75073
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.68781,1.68394
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.67649,1.73042
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.72806,1.72885
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.15581,2.18363
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.84652,1.70275
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.17956,2.28137
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.63273,1.73198
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.1682,2.29274
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-4.576553,15.162807
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-10.81533586,142.384169
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.366965,-14.467653
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.04227,2.22664
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.03917,2.17192
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.03155,2.16591
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.04214,2.15173
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.02523,2.19426
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.0525,2.20714
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-1.583333,-55.53
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-1.417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-1.417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-1.417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-1.417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-1.417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,12.067,-0.367
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-1.417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.767,-4.75
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.6,-0.717
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.067,-1.483
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.2,-2.017
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.033,-0.033
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-1.417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.683,-0.45
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.15,0.05
Andropogon gayanus,Aga,tropical,Panicoideae,C4,16.25,-0.117
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-1.417
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.033,-0.033
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.033,-0.033
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.75,-2.933
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.683,-0.45
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.067,-1.483
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.543056,-11.949167
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.543056,-11.949167
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.543056,-11.949167
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.216111,-11.873333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.543056,-11.949167
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.543056,-11.949167
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.543056,-11.949167
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.216111,-11.873333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.86,-85.57
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.86,-85.57
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.86,-85.57
Andropogon gayanus,Aga,tropical,Panicoideae,C4,13.61,-16.45
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.65472201,128.705
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-20.31166701,118.594722
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-10.825,142.392
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-23.42,150.58
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-10.8914,142.397
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.65,128.7
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-23.4,150.6167
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.97840001,128.0264
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-11.7658,130.8892
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-12.398594,130.917878
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-13.748598,130.751218
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-12.048582,134.25118
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-13.181926,131.101213
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-12.598583,132.851193
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-13.281922,131.167881
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-12.65,141.8333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.68288626,128.7396507
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,-0.6
Andropogon gayanus,Aga,tropical,Panicoideae,C4,18.47,1.38
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.63,-5.22
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.88,-7.33
Andropogon gayanus,Aga,tropical,Panicoideae,C4,16.2,-15.67
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.5,-5
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.5,-5
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.78,-3.23
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.83,-3.7
Andropogon gayanus,Aga,tropical,Panicoideae,C4,13.3,-4.9
Andropogon gayanus,Aga,tropical,Panicoideae,C4,13.3,-4.9
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.88,-7.33
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.15,0.07
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.82,-0.42
Andropogon gayanus,Aga,tropical,Panicoideae,C4,12.85,-4.67
Andropogon gayanus,Aga,tropical,Panicoideae,C4,16.77,-3.02
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.15,-0.7
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.78,-3.23
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.07,7.7
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.16,-4.45
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.15,-0.7
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.22,-5.97
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.57,-11.67
Andropogon gayanus,Aga,tropical,Panicoideae,C4,16.62,-4.47
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,12.33,-1.58
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.7,-2.8
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.28,-3.15
Andropogon gayanus,Aga,tropical,Panicoideae,C4,15.32,-4.38
Andropogon gayanus,Aga,tropical,Panicoideae,C4,12.65,-8
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.37,-7.3
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.39,-4.39
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.12,0.78
Andropogon gayanus,Aga,tropical,Panicoideae,C4,14.78,-3.23
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.05,0.97
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.2,2.066
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.216,2.283
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.9,2.45
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.083,2.133
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.033,1.916
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.9,3.7
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.65,1.35
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.266,2.733
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.4833,2.6166
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.3,1.9166
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.9333,1.1166
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.4833,2.6166
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.45,1.9333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.35,2.4333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-26.011758,32.173727
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-26.011758,32.173727
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-26.199722,32.138333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-26.199722,32.138333
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-26.111891,32.266937
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-26.111891,32.266937
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-26.111891,32.266937
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.61301,34.457854
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.61301,34.457854
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-15.61301,34.457854
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-16.375375,34.382525
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-19.242223,34.069723
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,,
Andropogon gayanus,Aga,tropical,Panicoideae,C4,-9.125,13.625
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.27,-2.45
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.54,-0.06
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.27,-0.26
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.23,-1.22
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.33,0.2
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.22,-0.45
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.48,-1.05
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.48,-0.17
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.52,-0.37
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.17,-3.09
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.03,-2.29
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.03,-0.32
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.22657,-0.5204
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.31,-1.55
Andropogon gayanus,Aga,tropical,Panicoideae,C4,1.32,-2.32
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.2,0.05
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.52,0.06
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.15,0.42
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.52,-0.36
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.31,0.27
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.33,-0.21
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.52,-0.37
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.38,-0.12
Andropogon gayanus,Aga,tropical,Panicoideae,C4,11.02,-2.48
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.07,-1.37
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.07,-1.51
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.33,-0.13
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.38,-2.53
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.39,-0.11
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.38,-0.11
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.35,-2.53
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.22,0.06
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.18,-0.15
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.22657,-0.5204
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.36,-0.04
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.1,-1.1
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.1,0.32
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.27,-1.34
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.37,-0.04
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.43,0.08
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.14,-0.49
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.43,0.03
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.27,-1.34
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.18,0.15
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.26,0.03
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.54,0.01
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.5,-1.1
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.52,-1.59
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.43,-0.53
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.31,-0.48
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.36,-0.04
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.28,-2.47
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.14,0.08
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.39,-2.52
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.26,-0.01
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.08,0.04
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.38,-0.04
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.25,0.16
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.07,-1.14
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.19,0.19
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.47,0.38
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.09,0.04
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.22657,-0.5204
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.06,-1.15
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.42,0.07
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.33,-0.13
Andropogon gayanus,Aga,tropical,Panicoideae,C4,5.4,-0.06
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.12,-0.48
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.08,-2.02
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.07,-1.26
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.33,-2.52
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.39,-0.12
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.12,-0.14
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.5,-0.52
Andropogon gayanus,Aga,tropical,Panicoideae,C4,10.08,-0.03
Andropogon gayanus,Aga,tropical,Panicoideae,C4,6.28,0.09
Andropogon gayanus,Aga,tropical,Panicoideae,C4,9.38,-0.04
Andropogon gayanus,Aga,tropical,Panicoideae,C4,8.13,-1.38
Andropogon gayanus,Aga,tropical,Panicoideae,C4,7.42,-1.02
